id,rouge1_f1,rouge2_f1,rougeLsum_f1,bleu1,bleu2,bleu3,bleu4,bertscore_p,bertscore_r,bertscore_f1,bertscore_precision_only,qafacteval_available,qafacteval_score
123,0.1887905604719764,0.005934718100890208,0.1238938053097345,0.15891472868217055,0.04973309754240317,0.01690468253516557,0.008295741705798691,-0.027995320037007332,0.06990955770015717,0.022686302661895752,-0.027995320037007332,False,
124,0.33858267716535434,0.03174603174603175,0.1968503937007874,0.28,0.09693282805305134,0.031662851110730895,0.015242920428938399,0.07893633842468262,0.11733880639076233,0.1014406681060791,0.07893633842468262,False,
125,0.26666666666666666,0.025210084033613446,0.16666666666666666,0.23178807947019864,0.07861943431835815,0.027475642384641365,0.01368139761150032,-0.021992206573486328,0.09600869566202164,0.03772570192813873,-0.021992206573486328,False,
126,0.24338624338624337,0.0855614973262032,0.19047619047619047,0.12345679012345677,0.0553827540310252,0.026763508023391565,0.015669332577594168,0.06543633341789246,0.2543431222438812,0.15601365268230438,0.06543633341789246,False,
127,0.22966507177033488,0.10628019323671499,0.20095693779904308,0.12432432432432432,0.08219949365267866,0.05694021024612437,0.04176637336558989,0.0001492912560934201,0.34227633476257324,0.151015505194664,0.0001492912560934201,False,
128,0.2018348623853211,0.05555555555555555,0.1651376146788991,0.10000000000000002,0.05930925677917818,0.03287531501693492,0.0206080018995681,-0.009988819248974323,0.26481616497039795,0.11517670750617981,-0.009988819248974323,False,
129,0.20216606498194944,0.04363636363636363,0.1516245487364621,0.09583333333333334,0.03468326498893792,0.017161463870033793,0.010161812150051838,0.017389841377735138,0.3028501272201538,0.14696063101291656,0.017389841377735138,False,
130,0.24615384615384614,0.03125,0.1692307692307692,0.186046511627907,0.04678442571775442,0.023530497420212647,0.01407468909020885,0.051078587770462036,0.24777314066886902,0.14491519331932068,0.051078587770462036,False,
131,0.25,0.08045977011494253,0.13636363636363635,0.15037593984962405,0.0754722354752877,0.03516422449892671,0.02022238833799269,0.07056529074907303,0.3555537760257721,0.20042258501052856,0.07056529074907303,False,
132,0.29629629629629634,0.07518796992481201,0.17777777777777776,0.24691358024691357,0.11111111111111115,0.05386367279654918,0.03163667425663916,0.0483437180519104,0.2927781939506531,0.16186754405498505,0.0483437180519104,False,
